itemid,hasbird,base,name,Frequence max
6e68af60-1318-413f-95d6,sans oiseau,validation,6e68af60-1318-413f-95d6,1441.5166747863059
60877c20-6065-4040-8860,avec oiseau,validation,60877c20-6065-4040-8860,4795.858664319902
3087b520-7dc2-4cd3-aeba,avec oiseau,validation,3087b520-7dc2-4cd3-aeba,3429.753387017792
e3327aa4-f0bd-455d-8378,avec oiseau,validation,e3327aa4-f0bd-455d-8378,10451.166792152
e0d4fef5-8505-4d15-855a,sans oiseau,validation,e0d4fef5-8505-4d15-855a,2912.790823846425
d06f8d26-91fc-49bb-97db,avec oiseau,validation,d06f8d26-91fc-49bb-97db,7718.028365780217
98633133-ee52-4a83-a125,sans oiseau,validation,98633133-ee52-4a83-a125,11025.0
001277e4-24c2-4b8e-a6a8,avec oiseau,validation,001277e4-24c2-4b8e-a6a8,6472.144114870753
db175520-c197-4c2e-b32e,avec oiseau,validation,db175520-c197-4c2e-b32e,5982.687497167717
1ccb7902-d608-4b39-b5ce,avec oiseau,validation,1ccb7902-d608-4b39-b5ce,6881.1772280459945
36a4a45d-6bbd-4e0a-8120,avec oiseau,validation,36a4a45d-6bbd-4e0a-8120,3983.578907867729
44e036bd-e0b0-4170-854c,avec oiseau,validation,44e036bd-e0b0-4170-854c,5793.0821676266605
7c6bda4b-3cbe-45a0-9f04,avec oiseau,validation,7c6bda4b-3cbe-45a0-9f04,7786.496805184212
1dfb9126-db16-4e1c-8424,avec oiseau,validation,1dfb9126-db16-4e1c-8424,9536.20365179787
ef6dd636-fe31-4003-b03a,avec oiseau,validation,ef6dd636-fe31-4003-b03a,1799.633785751101
2be22a4f-af8c-47f3-821b,sans oiseau,validation,2be22a4f-af8c-47f3-821b,2982.1570589629473
299f26fe-070c-4dcf-b652,sans oiseau,validation,299f26fe-070c-4dcf-b652,2806.005575252375
e72be223-3fdc-491f-8a92,avec oiseau,validation,e72be223-3fdc-491f-8a92,8179.899811015363
f2859a51-4eeb-4d6e-8a4b,avec oiseau,validation,f2859a51-4eeb-4d6e-8a4b,6045.401750594533
d16dce69-5f1c-4be3-9ec3,sans oiseau,validation,d16dce69-5f1c-4be3-9ec3,1929.432322702571
03fa9e37-8d85-4b1c-9fc5,sans oiseau,validation,03fa9e37-8d85-4b1c-9fc5,3217.9469848360177
63153d9c-fdae-4841-abb7,avec oiseau,validation,63153d9c-fdae-4841-abb7,5721.324985129485
12297fb1-7498-4643-b45f,sans oiseau,validation,12297fb1-7498-4643-b45f,4149.892442148277
196e779f-72bc-4f88-872c,avec oiseau,validation,196e779f-72bc-4f88-872c,5298.215208229483
0568baf7-5f8f-4364-bc6c,avec oiseau,validation,0568baf7-5f8f-4364-bc6c,4754.612104871866
ddadf4ab-e102-4dfd-9286,avec oiseau,validation,ddadf4ab-e102-4dfd-9286,5529.337019078262
e4c3f3b4-9c00-4f13-b905,avec oiseau,validation,e4c3f3b4-9c00-4f13-b905,7114.993534736101
b7e5ed33-c8ca-42e6-8b28,sans oiseau,validation,b7e5ed33-c8ca-42e6-8b28,4420.164957103034
39d8d7f5-4ce6-4866-b947,avec oiseau,validation,39d8d7f5-4ce6-4866-b947,1209.8672225495084
0635fe27-c51f-47a8-ad00,sans oiseau,validation,0635fe27-c51f-47a8-ad00,2386.875152236867
c90ab208-019f-4b93-9703,avec oiseau,validation,c90ab208-019f-4b93-9703,4692.885044895154
7f3a0c05-71e4-42ba-b0f5,avec oiseau,validation,7f3a0c05-71e4-42ba-b0f5,1268.6181047828566
76e629b2-4a1c-48af-b576,avec oiseau,validation,76e629b2-4a1c-48af-b576,9639.302337141205
5fe877ba-bd14-44a3-8dc1,sans oiseau,validation,5fe877ba-bd14-44a3-8dc1,10323.824964222387
a6bc1e33-af2a-4735-84d3,avec oiseau,validation,a6bc1e33-af2a-4735-84d3,2789.219913053653
7afddb6b-c8ac-4dff-9d9e,avec oiseau,validation,7afddb6b-c8ac-4dff-9d9e,2498.3726071741826
7a7cd707-75cf-4f28-bbf2,avec oiseau,validation,7a7cd707-75cf-4f28-bbf2,2575.614265645534
481ce3a4-d9ff-4584-95c8,avec oiseau,validation,481ce3a4-d9ff-4584-95c8,4127.03520177953
c3c592b1-6ca1-43e8-866f,avec oiseau,validation,c3c592b1-6ca1-43e8-866f,4616.440839262247
031f0a9b-446c-496f-8997,avec oiseau,validation,031f0a9b-446c-496f-8997,7089.372778978398
28c9f934-58a0-4d53-863e,avec oiseau,validation,28c9f934-58a0-4d53-863e,309.9043004724914
09de58a3-d4c9-4fdd-acf6,avec oiseau,validation,09de58a3-d4c9-4fdd-acf6,11025.0
4406b62e-cf33-4486-9bf3,avec oiseau,validation,4406b62e-cf33-4486-9bf3,4825.802042709563
17796c0f-b962-49ec-a065,avec oiseau,validation,17796c0f-b962-49ec-a065,8468.091143707372
f605d834-16da-4258-a225,avec oiseau,validation,f605d834-16da-4258-a225,1794.087488240828
65834c5d-3af5-4edd-8614,avec oiseau,validation,65834c5d-3af5-4edd-8614,6082.863101623241
5f55ffcb-63c3-402b-a950,avec oiseau,validation,5f55ffcb-63c3-402b-a950,11025.0
d5623be5-b02e-4bcb-b957,avec oiseau,validation,d5623be5-b02e-4bcb-b957,7427.21647234865
3f0a2e8d-266b-456c-84df,avec oiseau,validation,3f0a2e8d-266b-456c-84df,8278.59455109367
ebf7d0e5-2c7a-4035-8494,sans oiseau,validation,ebf7d0e5-2c7a-4035-8494,881.1745530829814
f777344b-576e-4e35-bfab,avec oiseau,validation,f777344b-576e-4e35-bfab,9946.440363744621
b62ceb62-0e41-4483-a860,avec oiseau,validation,b62ceb62-0e41-4483-a860,6157.654555976526
ebbb7cf1-b309-4d08-b8bf,avec oiseau,validation,ebbb7cf1-b309-4d08-b8bf,8629.770088500365
3cf3aba2-72c6-4232-9194,avec oiseau,validation,3cf3aba2-72c6-4232-9194,6885.591380794852
0718930d-7565-4961-976b,avec oiseau,validation,0718930d-7565-4961-976b,9757.520277418596
a731f9ff-0b08-4577-806c,avec oiseau,validation,a731f9ff-0b08-4577-806c,8348.436983584885
ae9e368f-0313-44f9-935e,avec oiseau,validation,ae9e368f-0313-44f9-935e,6433.325607769367
120e0d09-3f6d-4c36-90b7,avec oiseau,validation,120e0d09-3f6d-4c36-90b7,8141.900968938298
3a2b4c59-de96-4a3a-8f18,avec oiseau,validation,3a2b4c59-de96-4a3a-8f18,3495.852722248724
bc797ca6-6b43-4ee1-ac00,avec oiseau,validation,bc797ca6-6b43-4ee1-ac00,8201.776634794036
5f737359-ba46-4c51-a994,avec oiseau,validation,5f737359-ba46-4c51-a994,998.2056061430343
945b6169-cc1e-4e71-8fae,avec oiseau,validation,945b6169-cc1e-4e71-8fae,484.0022304033536
4fbc45f9-9564-48d3-9e1e,avec oiseau,validation,4fbc45f9-9564-48d3-9e1e,2487.182444373952
8b9d5d81-741f-4da6-b4d6,avec oiseau,validation,8b9d5d81-741f-4da6-b4d6,11025.0
699349e6-64ff-495a-b405,avec oiseau,validation,699349e6-64ff-495a-b405,1417.1542803386642
ff5a0a95-75d7-4ffc-8a8b,avec oiseau,validation,ff5a0a95-75d7-4ffc-8a8b,4256.135897134487
21726585-15b5-42e6-b440,avec oiseau,validation,21726585-15b5-42e6-b440,1015.6488601596049
14e6ad24-cf3e-4310-8bd5,avec oiseau,validation,14e6ad24-cf3e-4310-8bd5,5735.865863360477
5d618b13-82b1-4c08-ae87,avec oiseau,validation,5d618b13-82b1-4c08-ae87,5403.786248428896
7dc7fd82-7bfa-478a-b64c,sans oiseau,validation,7dc7fd82-7bfa-478a-b64c,1799.9960049361234
947e4892-38d4-4782-a2fa,avec oiseau,validation,947e4892-38d4-4782-a2fa,7606.945357011062
699ec4c6-24a7-4452-ae84,avec oiseau,validation,699ec4c6-24a7-4452-ae84,4980.962485261424
930ca66f-1ff6-4772-a316,avec oiseau,validation,930ca66f-1ff6-4772-a316,493.4982207675226
2c0d60b1-b88f-4de8-ac5e,avec oiseau,validation,2c0d60b1-b88f-4de8-ac5e,1520.7962221157238
fac29972-a1f6-402e-9026,avec oiseau,validation,fac29972-a1f6-402e-9026,2728.0278221332105
ce6b5ecd-746a-45be-9515,avec oiseau,validation,ce6b5ecd-746a-45be-9515,1128.2632563435263
2eddd258-789a-4cf6-949f,avec oiseau,validation,2eddd258-789a-4cf6-949f,3796.939700668489
d01e05f9-8468-4fef-97c1,avec oiseau,validation,d01e05f9-8468-4fef-97c1,8272.615988127449
80da6d04-cd5e-4387-a8e9,avec oiseau,validation,80da6d04-cd5e-4387-a8e9,150.44699234116783
53ba8dd6-307b-4b11-b64a,avec oiseau,validation,53ba8dd6-307b-4b11-b64a,5911.897390535161
ab52797f-ab81-4754-9b81,sans oiseau,validation,ab52797f-ab81-4754-9b81,223.29088743944354
024b31dd-1849-43dd-873b,avec oiseau,validation,024b31dd-1849-43dd-873b,8036.422508843146
67f14843-a55d-4e15-8d9d,avec oiseau,validation,67f14843-a55d-4e15-8d9d,500.09201872851764
441b51ca-737b-403a-a34a,avec oiseau,validation,441b51ca-737b-403a-a34a,3357.229770382277
7465d32f-9502-40b5-9341,avec oiseau,validation,7465d32f-9502-40b5-9341,9985.89077563834
1810bd53-9949-4402-b7fc,avec oiseau,validation,1810bd53-9949-4402-b7fc,10232.251946360917
31ca0d7c-957e-408a-b591,avec oiseau,validation,31ca0d7c-957e-408a-b591,5444.902116282232
d2b41380-5cef-4a36-8860,avec oiseau,validation,d2b41380-5cef-4a36-8860,8132.5624509458985
7fa7488d-321c-4069-83d6,sans oiseau,validation,7fa7488d-321c-4069-83d6,6038.523026286045
ce4abc07-fd1f-4b91-81dc,avec oiseau,validation,ce4abc07-fd1f-4b91-81dc,512.7999855101339
0054819f-ff04-4fa6-9953,avec oiseau,validation,0054819f-ff04-4fa6-9953,7841.745711676357
c1a458a6-c250-4660-91f9,avec oiseau,validation,c1a458a6-c250-4660-91f9,6745.771874746271
8e90c309-f7e7-4d22-90fc,avec oiseau,validation,8e90c309-f7e7-4d22-90fc,3740.7557907790424
cc7a9bc0-680f-4593-8c32,avec oiseau,validation,cc7a9bc0-680f-4593-8c32,7145.8924762331135
826ebe40-bca2-41c2-8699,avec oiseau,validation,826ebe40-bca2-41c2-8699,890.0456321616532
765a1a53-c694-4820-9d8f,avec oiseau,validation,765a1a53-c694-4820-9d8f,7797.881382752666
7997f4aa-8622-4a93-b105,avec oiseau,validation,7997f4aa-8622-4a93-b105,4792.205329224635
ec52621c-13f7-4485-afe4,avec oiseau,validation,ec52621c-13f7-4485-afe4,8305.238589211618
d05700c3-3fc8-400f-8d4f,avec oiseau,validation,d05700c3-3fc8-400f-8d4f,182.88636991982307
bf57380d-4f9f-4613-812e,avec oiseau,validation,bf57380d-4f9f-4613-812e,2298.2919800855025
749014b0-20ca-4f14-8e30,avec oiseau,validation,749014b0-20ca-4f14-8e30,2209.3365179030557
77f2ef80-c3ed-4982-a359,avec oiseau,validation,77f2ef80-c3ed-4982-a359,2580.1107989305297
185fe0d5-d8c6-49dc-872f,sans oiseau,validation,185fe0d5-d8c6-49dc-872f,2451.799838117945
8ae1e731-7e7d-4463-93e2,sans oiseau,validation,8ae1e731-7e7d-4463-93e2,9083.314162764891
03e8782f-c9a4-45e7-960d,avec oiseau,validation,03e8782f-c9a4-45e7-960d,7955.421662291266
ce72c8dc-fdf4-4c77-917e,avec oiseau,validation,ce72c8dc-fdf4-4c77-917e,11025.0
00ed8c75-160e-462d-b7b6,avec oiseau,validation,00ed8c75-160e-462d-b7b6,4611.9617905112655
0b2dda10-f2b5-4cce-be76,avec oiseau,validation,0b2dda10-f2b5-4cce-be76,7996.434948112566
b463911a-1233-4be1-b531,avec oiseau,validation,b463911a-1233-4be1-b531,7778.702814156886
9335c208-3988-478c-91e8,sans oiseau,validation,9335c208-3988-478c-91e8,2758.3635551706407
f62e2952-bc4b-4ed7-a63d,avec oiseau,validation,f62e2952-bc4b-4ed7-a63d,744.3148977914468
1a9099fa-e84a-45c8-8567,avec oiseau,validation,1a9099fa-e84a-45c8-8567,5670.395003924328
a3dd5cd7-e7a1-4eb6-b612,sans oiseau,validation,a3dd5cd7-e7a1-4eb6-b612,3097.7399671333255
680c3103-2858-4547-9d09,avec oiseau,validation,680c3103-2858-4547-9d09,10107.766786651871
32552f1c-93a7-4c73-b7e7,avec oiseau,validation,32552f1c-93a7-4c73-b7e7,6092.602755245389
c4e232a7-5773-4180-ac36,sans oiseau,validation,c4e232a7-5773-4180-ac36,2866.90827801111
3e7906d8-523a-40b2-82a0,sans oiseau,validation,3e7906d8-523a-40b2-82a0,431.4438295663496
0a2c4685-1a1b-4e37-96fb,avec oiseau,validation,0a2c4685-1a1b-4e37-96fb,10340.904354651006
cf0c5ee9-a9b6-4d02-b395,avec oiseau,validation,cf0c5ee9-a9b6-4d02-b395,7646.050989682705
0fed552e-e9b3-41ef-bffd,avec oiseau,validation,0fed552e-e9b3-41ef-bffd,7568.705102939708
3c31d54a-8dc5-4810-be34,avec oiseau,validation,3c31d54a-8dc5-4810-be34,3586.9058060782527
4e87968c-fa93-454c-b1e0,avec oiseau,validation,4e87968c-fa93-454c-b1e0,3384.7715770386208
856e91f7-8978-47df-bd16,avec oiseau,validation,856e91f7-8978-47df-bd16,4174.402806404867
cd9f28c3-0bfa-48f2-85e1,avec oiseau,validation,cd9f28c3-0bfa-48f2-85e1,4841.444806521009
4f5f3e27-9e23-460a-b871,avec oiseau,validation,4f5f3e27-9e23-460a-b871,6844.2386803431755
5526754a-e265-4062-baca,sans oiseau,validation,5526754a-e265-4062-baca,11025.0
d226c590-5363-42b9-b900,sans oiseau,validation,d226c590-5363-42b9-b900,1937.408996183929
107ea474-8306-4e33-9a5e,avec oiseau,validation,107ea474-8306-4e33-9a5e,1580.441960540204
7ac76340-0e6d-48f1-adb9,sans oiseau,validation,7ac76340-0e6d-48f1-adb9,4168.086509267232
a35f52a1-41f5-4e01-b80d,avec oiseau,validation,a35f52a1-41f5-4e01-b80d,6444.100048717835
3f3b9f4a-2419-4fc2-8eb1,avec oiseau,validation,3f3b9f4a-2419-4fc2-8eb1,8277.497942870577
06650973-df7c-481a-b3e1,avec oiseau,validation,06650973-df7c-481a-b3e1,6310.5712326789835
c0bba7d8-4bf2-43d2-8bf4,avec oiseau,validation,c0bba7d8-4bf2-43d2-8bf4,3886.2323699630074
af135583-9421-4062-8688,avec oiseau,validation,af135583-9421-4062-8688,8155.33911607892
ecbd333b-bd38-402c-84fa,avec oiseau,validation,ecbd333b-bd38-402c-84fa,4370.833969414237
c7b759a8-5d00-4ba0-ba78,avec oiseau,validation,c7b759a8-5d00-4ba0-ba78,3917.359899472956
699b7d90-0676-4921-a9aa,avec oiseau,validation,699b7d90-0676-4921-a9aa,1266.3236960166764
2d87ca15-5523-4da9-a1a0,avec oiseau,validation,2d87ca15-5523-4da9-a1a0,1517.1076308198678
90e8a940-6e20-4721-9aa5,avec oiseau,validation,90e8a940-6e20-4721-9aa5,637.408573888612
18d11acd-e6b6-4303-a8d9,avec oiseau,validation,18d11acd-e6b6-4303-a8d9,10296.337632647183
a6ea5026-01cb-42fc-9258,avec oiseau,validation,a6ea5026-01cb-42fc-9258,10000.037760251795
b28860d3-bb1d-4318-8e6d,avec oiseau,validation,b28860d3-bb1d-4318-8e6d,2121.438453400367
1d1c6343-51ed-40ae-9681,sans oiseau,validation,1d1c6343-51ed-40ae-9681,393.73939241552097
f642b435-32e7-4000-b87d,sans oiseau,validation,f642b435-32e7-4000-b87d,2053.9889234094285
39f568b9-e340-4e43-ab69,avec oiseau,validation,39f568b9-e340-4e43-ab69,1841.1055149153187
4b85d6bd-0ac5-4731-a6d3,avec oiseau,validation,4b85d6bd-0ac5-4731-a6d3,241.19394300251696
a8f244b1-d28e-4915-b5a2,sans oiseau,validation,a8f244b1-d28e-4915-b5a2,3991.35485708602
79e56af9-17b4-4e75-b3b5,avec oiseau,validation,79e56af9-17b4-4e75-b3b5,599.0551014842121
b4328480-9f54-46db-8800,avec oiseau,validation,b4328480-9f54-46db-8800,2701.9689301469593
eee11d1d-1832-4246-9983,avec oiseau,validation,eee11d1d-1832-4246-9983,8145.020392441202
aa8e4c7b-5118-4352-9626,avec oiseau,validation,aa8e4c7b-5118-4352-9626,1250.488629956775
185deec3-d160-445a-855d,avec oiseau,validation,185deec3-d160-445a-855d,8754.522519915727
121edd57-1d98-43e1-aceb,avec oiseau,validation,121edd57-1d98-43e1-aceb,6131.073095572575
08e8d839-d4d6-472d-9eca,avec oiseau,validation,08e8d839-d4d6-472d-9eca,8553.284256678124
767b26dd-5ed6-4821-8122,sans oiseau,validation,767b26dd-5ed6-4821-8122,1734.3087769628405
5004bf35-ec6a-4cd8-8e6f,sans oiseau,validation,5004bf35-ec6a-4cd8-8e6f,4689.184755517288
2546912d-cb38-41bd-8e4e,avec oiseau,validation,2546912d-cb38-41bd-8e4e,4377.859409897732
ad7fc85a-e8ac-4b7e-a31c,avec oiseau,validation,ad7fc85a-e8ac-4b7e-a31c,1783.798817313664
86bba0c3-175c-4fe3-ab64,avec oiseau,validation,86bba0c3-175c-4fe3-ab64,10127.766626371247
ac941900-d00b-4995-9779,avec oiseau,validation,ac941900-d00b-4995-9779,4416.59491548466
7bc220bf-c9c0-4aa0-942b,sans oiseau,validation,7bc220bf-c9c0-4aa0-942b,10148.446507347966
22e4d528-0a60-4d47-b9c4,avec oiseau,validation,22e4d528-0a60-4d47-b9c4,1653.9248651833054
e99498a0-44a7-4456-b8dc,avec oiseau,validation,e99498a0-44a7-4456-b8dc,8245.427750015871
4488637f-733f-4e6d-8093,avec oiseau,validation,4488637f-733f-4e6d-8093,7691.510385112713
17e25f3f-8768-4e6c-abe5,avec oiseau,validation,17e25f3f-8768-4e6c-abe5,798.2845425295691
abb4974b-5c57-4e23-bf91,avec oiseau,validation,abb4974b-5c57-4e23-bf91,7002.078450477971
4a5cd42e-94e9-479f-8937,sans oiseau,validation,4a5cd42e-94e9-479f-8937,894.6329267300233
8d8ccf9c-9f73-4ede-8ad0,avec oiseau,validation,8d8ccf9c-9f73-4ede-8ad0,2169.009171277632
861dca1d-74f7-4152-9995,avec oiseau,validation,861dca1d-74f7-4152-9995,8567.414246239976
bf49b3f8-34b1-4667-9b87,avec oiseau,validation,bf49b3f8-34b1-4667-9b87,4513.3015651772475
c1cedbe7-f1cc-4398-8253,sans oiseau,validation,c1cedbe7-f1cc-4398-8253,2718.616221795661
c068aed9-2b0e-4379-baac,avec oiseau,validation,c068aed9-2b0e-4379-baac,5904.731054451716
9d8b34bd-b069-4dc4-8dd9,avec oiseau,validation,9d8b34bd-b069-4dc4-8dd9,3073.3849531694786
871e12ec-2183-4cf6-a9d2,avec oiseau,validation,871e12ec-2183-4cf6-a9d2,8065.19985958975
8387404b-f789-49f2-a951,avec oiseau,validation,8387404b-f789-49f2-a951,7804.095307318403
10438163-d7c1-4ccd-8963,avec oiseau,validation,10438163-d7c1-4ccd-8963,8232.6297632469
b1992498-a7b1-49c1-b88a,avec oiseau,validation,b1992498-a7b1-49c1-b88a,8646.767035245954
cf3a5a64-afa7-45e6-a92a,avec oiseau,validation,cf3a5a64-afa7-45e6-a92a,1975.4734554486183
2a5a564c-a44d-4b14-8deb,avec oiseau,validation,2a5a564c-a44d-4b14-8deb,6283.523370820588
b79671ef-1b48-42c9-8220,avec oiseau,validation,b79671ef-1b48-42c9-8220,3093.452744509653
a0d625e5-8329-4e5c-af85,avec oiseau,validation,a0d625e5-8329-4e5c-af85,8610.977201335698
617c69a4-9c8c-4f0b-97e6,sans oiseau,validation,617c69a4-9c8c-4f0b-97e6,11025.0
efbb2a64-0d3c-4d34-972f,avec oiseau,validation,efbb2a64-0d3c-4d34-972f,2238.296979865772
a93ba9f7-fb09-4469-ad09,avec oiseau,validation,a93ba9f7-fb09-4469-ad09,8144.684886996751
97bf01cd-8f2a-47a0-b4ac,sans oiseau,validation,97bf01cd-8f2a-47a0-b4ac,2780.7561064032266
b1906347-2617-46d9-a9a2,avec oiseau,validation,b1906347-2617-46d9-a9a2,829.8066253484533
219a813d-11ff-4338-a1c3,avec oiseau,validation,219a813d-11ff-4338-a1c3,813.793336761482
46e535b0-311f-4fc4-ae36,avec oiseau,validation,46e535b0-311f-4fc4-ae36,8792.19058702536
208d65a0-85ff-41a6-b855,avec oiseau,validation,208d65a0-85ff-41a6-b855,6983.651747950323
4576951a-f14f-4b7f-bcae,avec oiseau,validation,4576951a-f14f-4b7f-bcae,8300.546269055896
76693192-cba9-4e20-ad1c,avec oiseau,validation,76693192-cba9-4e20-ad1c,4547.102539981185
b908c402-6cce-4711-8b83,avec oiseau,validation,b908c402-6cce-4711-8b83,163.1378090600614
fac3fb75-f0f4-4a18-b9e6,sans oiseau,validation,fac3fb75-f0f4-4a18-b9e6,11025.0
ead2c969-5aaa-4ac0-b7ef,sans oiseau,validation,ead2c969-5aaa-4ac0-b7ef,1168.6716825895153
d857ff25-03b5-40ef-b20b,sans oiseau,validation,d857ff25-03b5-40ef-b20b,2588.5200608632977
1e19455d-556f-4d1a-89bf,avec oiseau,validation,1e19455d-556f-4d1a-89bf,4995.648982120888
9b85f4d7-7933-4491-8c51,sans oiseau,validation,9b85f4d7-7933-4491-8c51,3116.8225121112882
a0ee4df2-d3b5-45b1-924c,avec oiseau,validation,a0ee4df2-d3b5-45b1-924c,1141.8682352090134
1c3f98c9-4510-4fac-a091,avec oiseau,validation,1c3f98c9-4510-4fac-a091,7093.690848184136
e105bebd-5d90-4983-b6e3,sans oiseau,validation,e105bebd-5d90-4983-b6e3,1771.7062708057051
baf90fe1-4f43-43c7-8dc7,avec oiseau,validation,baf90fe1-4f43-43c7-8dc7,8647.474221223849
f525d983-1337-4271-a69a,sans oiseau,validation,f525d983-1337-4271-a69a,10182.263390078215
52f6948a-d4f4-4be7-a639,avec oiseau,validation,52f6948a-d4f4-4be7-a639,9346.202046499813
c9d3e72b-94ed-48fc-8ccd,sans oiseau,validation,c9d3e72b-94ed-48fc-8ccd,2377.1888511084085
ef894617-d9ce-4021-ae26,avec oiseau,validation,ef894617-d9ce-4021-ae26,4356.298760588336
e11037bc-d501-4c75-b025,avec oiseau,validation,e11037bc-d501-4c75-b025,4804.682806029933
c95d8725-c078-4376-bb90,avec oiseau,validation,c95d8725-c078-4376-bb90,8395.14059920431
3e087042-2a5a-4fa0-b010,sans oiseau,validation,3e087042-2a5a-4fa0-b010,11025.0
2a9ee19f-0c59-4647-ae03,avec oiseau,validation,2a9ee19f-0c59-4647-ae03,7610.660451573817
c31e0402-e16b-4b7d-81fe,avec oiseau,validation,c31e0402-e16b-4b7d-81fe,4964.672361444691
b78c4c62-1893-49dc-8aec,avec oiseau,validation,b78c4c62-1893-49dc-8aec,4932.610394338433
a75f2c5a-31f4-4026-8a40,avec oiseau,validation,a75f2c5a-31f4-4026-8a40,1797.367317112777
c80383ea-fa0c-4fdb-ac91,avec oiseau,validation,c80383ea-fa0c-4fdb-ac91,6798.6719082022955
ea9aa2fc-9e82-4638-aa8d,avec oiseau,validation,ea9aa2fc-9e82-4638-aa8d,4587.856910877154
bf952818-c435-4fa9-8f1b,sans oiseau,validation,bf952818-c435-4fa9-8f1b,10169.022663654447
b65579b3-a914-461d-91bf,avec oiseau,validation,b65579b3-a914-461d-91bf,6264.179680099596
b1f43834-7e22-485b-b50d,avec oiseau,validation,b1f43834-7e22-485b-b50d,4391.114560203018
d598e1c1-7139-4747-b7f1,avec oiseau,validation,d598e1c1-7139-4747-b7f1,7379.639503098866
0eb2dfb6-1371-475c-b689,sans oiseau,validation,0eb2dfb6-1371-475c-b689,366.3152506757424
55694de5-e0eb-45ac-b3f1,avec oiseau,validation,55694de5-e0eb-45ac-b3f1,8037.576795041814
8172780f-abed-4641-89df,avec oiseau,validation,8172780f-abed-4641-89df,4579.987141076968
3d800ed4-ebe6-4ea1-8c4b,avec oiseau,validation,3d800ed4-ebe6-4ea1-8c4b,282.50235183443084
f8615e17-fd1c-4061-ab21,sans oiseau,validation,f8615e17-fd1c-4061-ab21,10421.865950364016
be3823fc-903d-4529-a5e5,sans oiseau,validation,be3823fc-903d-4529-a5e5,2161.893420660911
8a4cde1e-13eb-4782-9cf7,avec oiseau,validation,8a4cde1e-13eb-4782-9cf7,5396.807832463764
ae1d9dbd-36b4-43f9-9051,avec oiseau,validation,ae1d9dbd-36b4-43f9-9051,5160.319845055254
18d502a4-1f8b-409d-87bf,avec oiseau,validation,18d502a4-1f8b-409d-87bf,2195.5093542874197
28928379-dafe-40f4-b609,sans oiseau,validation,28928379-dafe-40f4-b609,954.6145207255037
1edd3da4-22aa-437c-8f18,avec oiseau,validation,1edd3da4-22aa-437c-8f18,11025.0
3593e069-5c51-4053-ac02,avec oiseau,validation,3593e069-5c51-4053-ac02,8786.324158385403
016833a7-1a51-4a0e-b6b8,sans oiseau,validation,016833a7-1a51-4a0e-b6b8,2951.1197867330643
ec0e0376-a5fd-4c74-9625,avec oiseau,validation,ec0e0376-a5fd-4c74-9625,4669.457505583638
ce162122-d2a3-4023-a080,avec oiseau,validation,ce162122-d2a3-4023-a080,6427.121103887297
f92c515c-d22d-4d7d-8383,avec oiseau,validation,f92c515c-d22d-4d7d-8383,966.90937779747
e573183e-ee58-497e-a07c,avec oiseau,validation,e573183e-ee58-497e-a07c,10000.228616689019
d1c8c1a1-5bd5-4f5c-9d39,avec oiseau,validation,d1c8c1a1-5bd5-4f5c-9d39,1124.028649921507
1b3854ff-17ec-48c6-89ab,sans oiseau,validation,1b3854ff-17ec-48c6-89ab,685.6713644808991
5c2ea75a-9b03-4818-9030,avec oiseau,validation,5c2ea75a-9b03-4818-9030,8353.19587953629
f7702f15-77d2-4589-ad30,sans oiseau,validation,f7702f15-77d2-4589-ad30,491.8735466318624
0f2c794d-cf14-42cc-932a,sans oiseau,validation,0f2c794d-cf14-42cc-932a,4500.083031061267
f6cd45a0-ebe2-4c7e-93e0,avec oiseau,validation,f6cd45a0-ebe2-4c7e-93e0,4101.015679395249
75206513-4a2b-4496-b46f,sans oiseau,validation,75206513-4a2b-4496-b46f,2107.393155395448
e9ab54f0-8c1e-4175-948c,avec oiseau,validation,e9ab54f0-8c1e-4175-948c,805.3092023763236
8effcb48-f1d9-4746-bf60,sans oiseau,validation,8effcb48-f1d9-4746-bf60,4220.4491596982
ebad6a9f-97e1-4e17-af3d,sans oiseau,validation,ebad6a9f-97e1-4e17-af3d,2109.076687976418
43071f95-d31e-447b-8786,avec oiseau,validation,43071f95-d31e-447b-8786,2860.4527041079295
d39879f5-c9b2-4ecf-aafa,avec oiseau,validation,d39879f5-c9b2-4ecf-aafa,11025.0
55e6ef3e-7016-4030-91eb,avec oiseau,validation,55e6ef3e-7016-4030-91eb,5680.941473322537
a5966cb3-46bf-4c54-8432,avec oiseau,validation,a5966cb3-46bf-4c54-8432,3906.987809851815
da153efc-8fff-4074-a7ca,avec oiseau,validation,da153efc-8fff-4074-a7ca,4730.638540830813
58cc56db-1d19-4fa7-9ae8,avec oiseau,validation,58cc56db-1d19-4fa7-9ae8,348.60519379705016
cb017196-1e50-4961-8655,avec oiseau,validation,cb017196-1e50-4961-8655,7597.658935289182
3f5a7fce-6a91-4b50-86a9,avec oiseau,validation,3f5a7fce-6a91-4b50-86a9,7741.528300361892
35d8b561-6617-4f1e-bca4,avec oiseau,validation,35d8b561-6617-4f1e-bca4,5746.1846058080055
23eece6a-c7f9-418a-a111,avec oiseau,validation,23eece6a-c7f9-418a-a111,7419.126716697606
264ed642-5b68-4e8c-9f48,avec oiseau,validation,264ed642-5b68-4e8c-9f48,7621.995733795948
2bed1ce3-e45f-4b31-9eb0,avec oiseau,validation,2bed1ce3-e45f-4b31-9eb0,3926.47278742013
